seqnames,start,end,width,strand,score,regulon_tf,bpnet_0.25_score
chr19,34336899,34336908,10,+,7.74936591572221,NKX2-1,0.025450643
chr19,34337695,34337704,10,+,8.57327373535108,NKX2-1,0.06694939
chr19,35131068,35131077,10,+,8.04139648053693,NKX2-1,0.015633795
chr19,35250115,35250124,10,+,7.87888100153692,NKX2-1,0.01510414
chr19,35319409,35319418,10,+,7.81949520489078,NKX2-1,0.021168208
chr19,35319636,35319645,10,+,8.12248223661888,NKX2-1,0.04379826
chr19,35790663,35790672,10,-,7.87888100153692,NKX2-1,0.0021732165
chr19,36214832,36214841,10,+,7.81949520489078,NKX2-1,0.0013438644
chr19,36418038,36418047,10,-,7.95797011982512,NKX2-1,0.015746992
chr19,37363084,37363093,10,+,8.20015741445441,NKX2-1,0.033909142
chr19,37506030,37506039,10,-,7.81949520489078,NKX2-1,0.04497335
chr19,37654175,37654184,10,-,8.09099183131443,NKX2-1,0.07142845
chr19,38058331,38058340,10,-,7.95238064139338,NKX2-1,0.01319554
chr19,38080340,38080349,10,-,8.01363736418196,NKX2-1,0.047312863
chr19,38619035,38619044,10,-,8.51388793870494,NKX2-1,0.008202346
chr19,38652466,38652475,10,-,7.81949520489078,NKX2-1,0.025478574
chr19,38838271,38838280,10,+,8.08713700403841,NKX2-1,0.021215238
chr19,39341576,39341585,10,-,8.01735591647126,NKX2-1,0.04415181
chr19,39430829,39430838,10,+,7.95425156753582,NKX2-1,0.013068366
chr19,39463687,39463696,10,-,7.74936591572221,NKX2-1,0.06537781
chr19,39533043,39533052,10,+,7.98400732168455,NKX2-1,0.0077661555
chr19,39627720,39627729,10,-,8.70615917185368,NKX2-1,0.08027882
chr19,39710692,39710701,10,-,8.14652280068455,NKX2-1,0.02849955
chr19,39747122,39747131,10,-,8.05936515102325,NKX2-1,0.05927341
chr19,39845989,39845998,10,-,8.54164705505991,NKX2-1,0.01825345
chr19,39948422,39948431,10,-,8.01176643803952,NKX2-1,0.064888656
chr19,39996894,39996903,10,-,8.01735591647126,NKX2-1,0.0073443586
chr19,40433542,40433551,10,-,8.01176643803952,NKX2-1,0.03756846
chr19,41774898,41774907,10,-,7.98400732168455,NKX2-1,0.057722807
chr19,42000814,42000823,10,+,8.14077161780827,NKX2-1,0.08488149
chr19,44512507,44512516,10,+,7.98572923618009,NKX2-1,0.14634502
chr19,44859402,44859411,10,-,8.01363736418196,NKX2-1,0.032831494
chr19,45049441,45049450,10,-,8.24589793795589,NKX2-1,0.014436394
chr19,45485228,45485237,10,-,8.60103285170605,NKX2-1,0.072837695
chr19,46542797,46542806,10,-,8.51388793870494,NKX2-1,0.01943219
chr19,46770927,46770936,10,+,7.82300183056537,NKX2-1,0.032643296
chr19,47096705,47096714,10,+,8.20015741445441,NKX2-1,0.009999483
chr19,47130632,47130641,10,-,8.11875094766939,NKX2-1,0.027797898
chr19,47241040,47241049,10,+,7.87888100153692,NKX2-1,0.004526516
chr19,48334020,48334029,10,-,8.54164705505991,NKX2-1,0.0021916146
chr19,48629580,48629589,10,+,7.87888100153692,NKX2-1,0.0074501224
chr19,48684670,48684679,10,+,8.57327373535108,NKX2-1,0.03990223
chr19,48738645,48738654,10,+,7.87888100153692,NKX2-1,0.010805288
chr19,48872495,48872504,10,+,8.04511503282623,NKX2-1,0.0017254773
chr19,48994309,48994318,10,+,8.04511503282623,NKX2-1,0.050663132
chr19,49099139,49099148,10,-,8.01176643803952,NKX2-1,0.046082422
chr19,49317992,49318001,10,+,8.15024135297385,NKX2-1,0.021363953
chr19,49494220,49494229,10,+,8.22387726781702,NKX2-1,0.03432384
chr19,49640225,49640234,10,+,8.20015741445441,NKX2-1,-0.0014360987
chr19,49855686,49855695,10,+,7.95238064139338,NKX2-1,-0.0014206637
chr19,50724768,50724777,10,+,7.84725432124575,NKX2-1,-0.0031547127
chr19,51071166,51071175,10,+,8.06309643997274,NKX2-1,0.025778836
chr19,51927896,51927905,10,-,7.74719947596366,NKX2-1,-0.0049487296
chr19,51980534,51980543,10,-,7.87888100153692,NKX2-1,0.054017134
chr19,51987070,51987079,10,+,8.11875094766939,NKX2-1,0.006815022
chr19,52029055,52029064,10,+,8.60103285170605,NKX2-1,0.005637164
chr19,52238036,52238045,10,-,8.01176643803952,NKX2-1,0.03749906
chr19,52277421,52277430,10,+,7.84725432124575,NKX2-1,0.0056275777
chr19,53436577,53436586,10,-,8.14077161780827,NKX2-1,0.045224603
chr19,53899300,53899309,10,-,8.51388793870494,NKX2-1,0.026220705
chr19,54157239,54157248,10,+,8.01735591647126,NKX2-1,0.06576503
chr19,54157243,54157252,10,-,8.24589793795589,NKX2-1,0.062474214
chr19,54448232,54448241,10,+,8.05936515102325,NKX2-1,0.012301219
chr19,54674338,54674347,10,+,8.22387726781702,NKX2-1,0.024311345
chr19,55304324,55304333,10,-,7.98201068389079,NKX2-1,0.039825514
chr19,55418328,55418337,10,-,7.77882615625483,NKX2-1,0.03836634
chr19,55418434,55418443,10,-,7.74719947596366,NKX2-1,0.05435171
chr19,55587610,55587619,10,-,8.03160603466829,NKX2-1,0.022546189
chr19,55640305,55640314,10,-,8.04511503282623,NKX2-1,-0.0009654896
chr19,55808825,55808834,10,-,8.20015741445441,NKX2-1,0.082882866
chr19,56765093,56765102,10,-,8.09099183131443,NKX2-1,0.016173145
chr19,56835267,56835276,10,+,7.8065852726098,NKX2-1,0.022568438
chr19,56835358,56835367,10,+,7.95425156753582,NKX2-1,0.026305608
chr19,56956787,56956796,10,+,7.90664011789189,NKX2-1,0.03673136
chr19,57191298,57191307,10,-,7.84725432124575,NKX2-1,0.010789607
chr19,57479290,57479299,10,-,8.05936515102325,NKX2-1,0.05251442
chr19,58154318,58154327,10,+,8.54164705505991,NKX2-1,0.039572943
chr19,58279021,58279030,10,-,7.84725432124575,NKX2-1,0.006792247
chr19,58396354,58396363,10,-,7.98572923618009,NKX2-1,0.011319934
chr19,58407684,58407693,10,+,7.98400732168455,NKX2-1,0.029940253
chr20,298844,298853,10,-,8.60103285170605,NKX2-1,0.036135826
chr20,724621,724630,10,+,7.90664011789189,NKX2-1,0.099839315
chr20,739056,739065,10,+,8.64677337520754,NKX2-1,0.05078203
chr20,739060,739069,10,-,8.01735591647126,NKX2-1,0.038544994
chr20,1130291,1130300,10,+,7.82300183056537,NKX2-1,0.026501196
chr20,1372598,1372607,10,-,8.04139648053693,NKX2-1,0.10039661
chr20,1768757,1768766,10,+,7.74719947596366,NKX2-1,0.042212684
chr20,1799326,1799335,10,-,7.8065852726098,NKX2-1,0.002951588
chr20,1813263,1813272,10,+,8.01176643803952,NKX2-1,-0.0021644023
chr20,2010633,2010642,10,+,8.09099183131443,NKX2-1,0.019984016
chr20,2082008,2082017,10,+,8.09099183131443,NKX2-1,0.0463756
chr20,2306364,2306373,10,-,8.15024135297385,NKX2-1,0.052688673
chr20,2321840,2321849,10,-,7.87888100153692,NKX2-1,0.038034167
chr20,2521968,2521977,10,+,8.70615917185368,NKX2-1,0.041408587
chr20,2911220,2911229,10,-,7.74564736343291,NKX2-1,0.042156097
chr20,3162618,3162627,10,+,8.61901425885257,NKX2-1,0.0051955124
chr20,3313314,3313323,10,+,7.92462152503841,NKX2-1,0.031099856
chr20,3420578,3420587,10,+,8.14077161780827,NKX2-1,0.05452744
chr20,3566150,3566159,10,+,7.90664011789189,NKX2-1,0.04222312
chr20,4029793,4029802,10,-,7.82300183056537,NKX2-1,0.043818064
chr20,4153364,4153373,10,-,8.54164705505991,NKX2-1,0.045703072
chr20,4305484,4305493,10,+,7.74719947596366,NKX2-1,0.022415245
chr20,4339928,4339937,10,+,8.01735591647126,NKX2-1,0.039978717
chr20,4410494,4410503,10,-,8.57327373535108,NKX2-1,0.026330797
chr20,5113040,5113049,10,-,8.60103285170605,NKX2-1,0.016361251
chr20,5127362,5127371,10,-,7.87888100153692,NKX2-1,0.0044302107
chr20,5172792,5172801,10,-,8.61901425885257,NKX2-1,0.04409118
chr20,5402997,5403006,10,-,8.05936515102325,NKX2-1,0.021594154
chr20,5704487,5704496,10,-,8.15024135297385,NKX2-1,0.010340957
chr20,5750459,5750468,10,-,7.95238064139338,NKX2-1,0.015710289
chr20,5750737,5750746,10,+,7.87888100153692,NKX2-1,-0.002629963
chr20,5846611,5846620,10,-,7.82300183056537,NKX2-1,0.05467447
chr20,6305682,6305691,10,-,7.98201068389079,NKX2-1,0.058497023
chr20,6421996,6422005,10,-,7.98201068389079,NKX2-1,0.04472736
chr20,6425776,6425785,10,-,8.11876368432958,NKX2-1,0.0084063625
chr20,6829117,6829126,10,-,8.22387726781702,NKX2-1,0.024893237
chr20,8002272,8002281,10,+,8.61901425885257,NKX2-1,0.0257269
chr20,8118329,8118338,10,+,8.01735591647126,NKX2-1,0.033469085
chr20,8420764,8420773,10,+,7.8065852726098,NKX2-1,0.05337124
chr20,8487574,8487583,10,-,7.81949520489078,NKX2-1,0.043465164
chr20,9088697,9088706,10,-,7.77882615625483,NKX2-1,0.044382274
chr20,9137978,9137987,10,-,7.82300183056537,NKX2-1,0.033883892
chr20,9156074,9156083,10,+,7.82300183056537,NKX2-1,0.04394577
chr20,9369739,9369748,10,-,7.98400732168455,NKX2-1,0.032257035
chr20,9475049,9475058,10,+,7.87888100153692,NKX2-1,0.044157255
chr20,9484773,9484782,10,-,8.05936515102325,NKX2-1,0.07035367
chr20,9564258,9564267,10,+,7.74637654154324,NKX2-1,0.06261654
chr20,9590228,9590237,10,-,8.01176643803952,NKX2-1,0.02202725
chr20,9594177,9594186,10,+,8.03160603466829,NKX2-1,0.010420481
chr20,9978748,9978757,10,-,8.01176643803952,NKX2-1,0.045223035
chr20,10542233,10542242,10,-,7.95425156753582,NKX2-1,0.034592263
chr20,10553618,10553627,10,-,8.61901425885257,NKX2-1,0.07049872
chr20,10723831,10723840,10,-,8.05936515102325,NKX2-1,0.02556767
chr20,10744739,10744748,10,-,8.15024135297385,NKX2-1,0.048704714
chr20,10784637,10784646,10,-,7.82300183056537,NKX2-1,0.050240755
chr20,11175163,11175172,10,-,8.15024135297385,NKX2-1,0.088432446
chr20,11196753,11196762,10,+,7.87888100153692,NKX2-1,0.0074600456
chr20,11210520,11210529,10,-,7.87888100153692,NKX2-1,0.037763443
chr20,11378480,11378489,10,+,7.74936591572221,NKX2-1,0.03977832
chr20,11487485,11487494,10,+,8.14652280068455,NKX2-1,0.064188145
chr20,11810301,11810310,10,-,8.15024135297385,NKX2-1,0.064582676
chr20,11902626,11902635,10,+,7.74936591572221,NKX2-1,0.06152951
chr20,11916243,11916252,10,+,8.04511503282623,NKX2-1,0.05260393
chr20,13111959,13111968,10,+,7.98400732168455,NKX2-1,0.007345947
chr20,13430517,13430526,10,-,8.14077161780827,NKX2-1,0.038820505
chr20,13857343,13857352,10,-,8.30528373460203,NKX2-1,0.05934176
chr20,14012583,14012592,10,+,8.01176643803952,NKX2-1,0.037409924
chr20,14821755,14821764,10,+,8.24589793795589,NKX2-1,0.036083564
chr20,16121039,16121048,10,-,8.04511503282623,NKX2-1,0.09002325
chr20,16387452,16387461,10,-,8.15024135297385,NKX2-1,0.049132254
chr20,16407436,16407445,10,-,8.20015741445441,NKX2-1,0.037165508
chr20,16462968,16462977,10,-,7.81949520489078,NKX2-1,0.02306573
chr20,16476252,16476261,10,+,7.74637654154324,NKX2-1,0.026980966
chr20,16655134,16655143,10,+,8.54164705505991,NKX2-1,0.016230544
chr20,16758932,16758941,10,+,8.57327373535108,NKX2-1,0.06167139
chr20,17594706,17594715,10,+,8.01735591647126,NKX2-1,0.049458098
chr20,17646256,17646265,10,-,8.22387726781702,NKX2-1,0.053866155
chr20,18428670,18428679,10,-,7.74936591572221,NKX2-1,0.04434135
chr20,18838072,18838081,10,-,8.20015741445441,NKX2-1,0.053068623
chr20,19408002,19408011,10,+,7.82300183056537,NKX2-1,0.03202424
chr20,19559703,19559712,10,-,8.04139648053693,NKX2-1,0.03831455
chr20,19563030,19563039,10,+,8.05936515102325,NKX2-1,0.0213128
chr20,19628769,19628778,10,+,7.98400732168455,NKX2-1,0.022137977
chr20,19710846,19710855,10,+,8.30528373460203,NKX2-1,0.08965773
chr20,20015019,20015028,10,+,8.11875094766939,NKX2-1,0.04252326
chr20,20020041,20020050,10,-,8.05936515102325,NKX2-1,0.019234644
chr20,20684384,20684393,10,+,8.14077161780827,NKX2-1,0.050386846
chr20,20744114,20744123,10,+,7.81949520489078,NKX2-1,0.033473462
chr20,20864662,20864671,10,+,8.22387726781702,NKX2-1,0.015732318
chr20,21125635,21125644,10,-,8.16449147117088,NKX2-1,0.004625624
chr20,21310079,21310088,10,-,8.54164705505991,NKX2-1,0.08853336
chr20,21312952,21312961,10,-,7.95425156753582,NKX2-1,0.056060296
chr20,21360892,21360901,10,-,7.82300183056537,NKX2-1,0.027336134
chr20,21583656,21583665,10,+,7.87888100153692,NKX2-1,0.029206708
chr20,21994525,21994534,10,-,8.04511503282623,NKX2-1,0.061063502
chr20,22928336,22928345,10,+,7.90664011789189,NKX2-1,0.076049775
chr20,23032239,23032248,10,+,8.01176643803952,NKX2-1,0.071243756
chr20,23211577,23211586,10,+,7.74719947596366,NKX2-1,0.014695803
chr20,23399733,23399742,10,+,8.14652280068455,NKX2-1,0.040890574
chr20,23452615,23452624,10,-,7.98400732168455,NKX2-1,0.0728578
chr20,24621402,24621411,10,-,8.01363736418196,NKX2-1,0.040191166
chr20,24657354,24657363,10,+,8.14077161780827,NKX2-1,0.055822205
chr20,24710005,24710014,10,+,8.54164705505991,NKX2-1,0.0102832215
chr20,24930108,24930117,10,+,7.90664011789189,NKX2-1,0.028372588
chr20,25139258,25139267,10,-,8.03160603466829,NKX2-1,0.029725213
chr20,25230347,25230356,10,-,7.8065852726098,NKX2-1,0.03949522
chr20,25280791,25280800,10,+,8.15024135297385,NKX2-1,0.016773116
chr20,25341135,25341144,10,-,7.98400732168455,NKX2-1,0.001641657
chr20,25384707,25384716,10,+,7.95238064139338,NKX2-1,0.021755576
chr20,25395107,25395116,10,+,7.87888100153692,NKX2-1,0.048520084
chr20,25675090,25675099,10,-,8.22387726781702,NKX2-1,0.036986362
chr20,26107363,26107372,10,-,8.19611815146205,NKX2-1,-0.00028672026
chr20,31574455,31574464,10,+,7.74719947596366,NKX2-1,0.011464667
chr20,31918353,31918362,10,-,7.98201068389079,NKX2-1,0.018319106
chr20,32092201,32092210,10,-,7.95238064139338,NKX2-1,0.01176355
chr20,32205905,32205914,10,-,7.76361603391923,NKX2-1,0.07192858
chr20,32283159,32283168,10,-,8.51388793870494,NKX2-1,0.0135959415
chr20,32385132,32385141,10,-,8.16449147117088,NKX2-1,0.010807975
chr20,32445754,32445763,10,+,8.01735591647126,NKX2-1,0.0066785975
chr20,32718991,32719000,10,+,7.87888100153692,NKX2-1,0.06735291
chr20,32762552,32762561,10,-,8.01363736418196,NKX2-1,0.009676522
chr20,32883922,32883931,10,-,8.12248223661888,NKX2-1,0.03160052
chr20,33191503,33191512,10,+,8.08713700403841,NKX2-1,0.056155
chr20,33388358,33388367,10,+,7.74564736343291,NKX2-1,0.07151187
chr20,33650355,33650364,10,-,8.19611815146205,NKX2-1,0.006785673
chr20,33718628,33718637,10,-,8.14077161780827,NKX2-1,0.057396736
chr20,33836546,33836555,10,-,8.13673235481591,NKX2-1,0.07293622
chr20,33869261,33869270,10,+,7.76361603391923,NKX2-1,0.005239813
chr20,33939133,33939142,10,-,8.01176643803952,NKX2-1,0.00404546
chr20,34110984,34110993,10,+,7.76361603391923,NKX2-1,0.014508103
chr20,34216174,34216183,10,-,8.51388793870494,NKX2-1,0.008879136
chr20,34537307,34537316,10,+,8.51388793870494,NKX2-1,0.029089388
chr20,34549710,34549719,10,-,7.76361603391923,NKX2-1,0.00276677
chr20,34567733,34567742,10,-,8.12248223661888,NKX2-1,0.07952093
chr20,34708247,34708256,10,-,8.08713700403841,NKX2-1,0.0489575
chr20,34821143,34821152,10,+,7.76361603391923,NKX2-1,0.010659156
chr20,34874159,34874168,10,-,8.01176643803952,NKX2-1,0.039003767
chr20,34883375,34883384,10,-,8.70615917185368,NKX2-1,0.05773716
chr20,35263845,35263854,10,+,7.95238064139338,NKX2-1,0.003078826
chr20,35269465,35269474,10,+,7.81949520489078,NKX2-1,0.030820644
chr20,35307080,35307089,10,+,7.74936591572221,NKX2-1,0.01799956
chr20,35461794,35461803,10,+,8.22387726781702,NKX2-1,0.056139357
chr20,35561431,35561440,10,-,8.01735591647126,NKX2-1,0.058242228
chr20,35743643,35743652,10,-,8.11876368432958,NKX2-1,0.042521704
chr20,35992844,35992853,10,-,7.76361603391923,NKX2-1,0.018531332
chr20,36482176,36482185,10,+,7.81949520489078,NKX2-1,0.026907027
chr20,36520027,36520036,10,-,8.12248223661888,NKX2-1,0.05879109
chr20,36614322,36614331,10,-,8.05937788768344,NKX2-1,0.034874782
chr20,36792467,36792476,10,+,7.74719947596366,NKX2-1,0.0016341843
chr20,37097016,37097025,10,+,7.98400732168455,NKX2-1,0.027474409
chr20,37167327,37167336,10,-,7.74719947596366,NKX2-1,0.02303912
chr20,37192496,37192505,10,-,7.95238064139338,NKX2-1,0.03393525
chr20,37269996,37270005,10,+,7.95425156753582,NKX2-1,0.0058967494
chr20,37288279,37288288,10,-,8.14077161780827,NKX2-1,0.062159635
chr20,37319231,37319240,10,-,7.95238064139338,NKX2-1,0.015330059
chr20,37720770,37720779,10,-,8.11875094766939,NKX2-1,0.030374346
chr20,38374906,38374915,10,-,7.81949520489078,NKX2-1,0.033030625
chr20,38472879,38472888,10,-,7.95797011982512,NKX2-1,0.00844106
chr20,39005633,39005642,10,+,7.76361603391923,NKX2-1,0.028375307
chr20,39251881,39251890,10,+,8.11876368432958,NKX2-1,0.0103193065
chr20,39879068,39879077,10,-,8.30528373460203,NKX2-1,0.060659055
chr20,39964978,39964987,10,+,7.95238064139338,NKX2-1,0.046408743
chr20,40019822,40019831,10,+,8.54164705505991,NKX2-1,0.04171785
chr20,40020734,40020743,10,-,8.16449147117088,NKX2-1,0.07885853
chr20,40369074,40369083,10,+,7.8065852726098,NKX2-1,0.01761983
chr20,40461988,40461997,10,+,7.74564736343291,NKX2-1,0.03986588
chr20,40474520,40474529,10,-,8.19611815146205,NKX2-1,0.03420046
chr20,40678413,40678422,10,-,8.24589793795589,NKX2-1,0.04037705
chr20,41051049,41051058,10,-,8.12248223661888,NKX2-1,0.062356625
chr20,41276175,41276184,10,+,8.01735591647126,NKX2-1,0.036864582
chr20,41531416,41531425,10,+,7.98400732168455,NKX2-1,0.0699383
chr20,41534740,41534749,10,+,8.15024135297385,NKX2-1,0.036749713
chr20,41559485,41559494,10,-,8.16449147117088,NKX2-1,0.06335354
chr20,41643724,41643733,10,+,7.92462152503841,NKX2-1,0.033399377
chr20,42514213,42514222,10,-,7.87888100153692,NKX2-1,0.0130126625
chr20,43456798,43456807,10,+,8.13673235481591,NKX2-1,0.008035453
chr20,43881675,43881684,10,-,7.90664011789189,NKX2-1,0.08814675
chr20,44018287,44018296,10,+,8.09085555632771,NKX2-1,0.03455107
chr20,44092713,44092722,10,+,8.04511503282623,NKX2-1,0.07982427
chr20,44380391,44380400,10,-,8.12248223661888,NKX2-1,0.025160981
chr20,44475754,44475763,10,+,7.81949520489078,NKX2-1,0.004144935
chr20,44586561,44586570,10,+,8.57327373535108,NKX2-1,0.018288063
chr20,44648875,44648884,10,+,8.01735591647126,NKX2-1,0.05666604
chr20,44648879,44648888,10,-,7.74719947596366,NKX2-1,0.05036701
chr20,44766241,44766250,10,+,7.95238064139338,NKX2-1,0.051044647
chr20,44851654,44851663,10,+,8.01735591647126,NKX2-1,0.05672649
chr20,44911120,44911129,10,-,8.67840005549871,NKX2-1,0.016938072
chr20,45044261,45044270,10,-,7.74719947596366,NKX2-1,0.011766334
chr20,45056974,45056983,10,-,7.95238064139338,NKX2-1,0.017440578
chr20,45131663,45131672,10,-,8.24589793795589,NKX2-1,0.08992712
chr20,45192576,45192585,10,+,7.8065852726098,NKX2-1,0.0482981
chr20,45342959,45342968,10,-,8.05936515102325,NKX2-1,0.060626812
chr20,45515821,45515830,10,+,7.98400732168455,NKX2-1,0.05806478
chr20,46686638,46686647,10,+,8.19611815146205,NKX2-1,0.050335415
chr20,46985469,46985478,10,+,7.74637654154324,NKX2-1,0.089734286
chr20,46985287,46985296,10,-,8.14652280068455,NKX2-1,0.02246577
chr20,47493851,47493860,10,-,8.16449147117088,NKX2-1,0.03276973
chr20,47567941,47567950,10,-,7.74936591572221,NKX2-1,0.015440847
chr20,48931349,48931358,10,-,7.98201068389079,NKX2-1,0.08690252
chr20,49279773,49279782,10,+,8.09099183131443,NKX2-1,0.04669942
chr20,49279893,49279902,10,+,8.03160603466829,NKX2-1,0.01819349
chr20,50142484,50142493,10,-,8.01176643803952,NKX2-1,0.003682973
chr20,50536515,50536524,10,+,8.60103285170605,NKX2-1,0.035598624
chr20,50550700,50550709,10,-,7.98201068389079,NKX2-1,0.05135696
chr20,50870138,50870147,10,-,8.05937788768344,NKX2-1,0.046869025
chr20,50897767,50897776,10,+,8.19611815146205,NKX2-1,0.02934569
chr20,51752679,51752688,10,-,8.16449147117088,NKX2-1,0.042581804
chr20,51934593,51934602,10,+,7.76361603391923,NKX2-1,0.027442245
chr20,51966634,51966643,10,+,8.57327373535108,NKX2-1,0.03194142
chr20,52148663,52148672,10,+,7.84725432124575,NKX2-1,0.0037642275
chr20,52682551,52682560,10,+,8.01176643803952,NKX2-1,0.067209005
chr20,53327760,53327769,10,+,7.98400732168455,NKX2-1,0.053014968
chr20,53417911,53417920,10,-,8.16449147117088,NKX2-1,0.04526757
chr20,53597463,53597472,10,+,7.74719947596366,NKX2-1,0.033024006
chr20,53673380,53673389,10,+,7.74719947596366,NKX2-1,-0.0009872727
chr20,53673546,53673555,10,+,8.06309643997274,NKX2-1,0.033909492
chr20,53786364,53786373,10,-,8.01176643803952,NKX2-1,0.07606172
chr20,53852500,53852509,10,-,7.84725432124575,NKX2-1,0.0025288106
chr20,54133579,54133588,10,+,7.95797011982512,NKX2-1,0.040968884
chr20,54254459,54254468,10,+,8.19611815146205,NKX2-1,0.035246152
chr20,54382283,54382292,10,-,8.16449147117088,NKX2-1,0.039705604
chr20,54836503,54836512,10,-,7.74719947596366,NKX2-1,0.024721524
chr20,56215383,56215392,10,-,8.05936515102325,NKX2-1,0.03640289
chr20,56270821,56270830,10,+,8.24589793795589,NKX2-1,0.04428134
chr20,56385320,56385329,10,+,8.08713700403841,NKX2-1,0.04808093
chr20,56393108,56393117,10,+,8.09099183131443,NKX2-1,0.002513251
chr20,56788204,56788213,10,+,7.84725432124575,NKX2-1,0.036116984
chr20,56922549,56922558,10,-,8.14077161780827,NKX2-1,0.04542069
chr20,57457549,57457558,10,-,7.76361603391923,NKX2-1,0.015394326
chr20,57742821,57742830,10,+,8.19611815146205,NKX2-1,0.019075971
chr20,58327497,58327506,10,-,8.14077161780827,NKX2-1,0.107371
chr20,58388932,58388941,10,+,8.14652280068455,NKX2-1,0.014561637
chr20,58941788,58941797,10,+,8.16449147117088,NKX2-1,0.031489737
chr20,59328290,59328299,10,-,7.84725432124575,NKX2-1,0.07685046
chr20,59331030,59331039,10,+,8.70615917185368,NKX2-1,0.057209544
chr20,59366461,59366470,10,-,8.22387726781702,NKX2-1,0.05139337
chr20,59423486,59423495,10,+,8.08713700403841,NKX2-1,0.021013467
chr20,60407391,60407400,10,-,8.14652280068455,NKX2-1,0.06193061
chr20,60625984,60625993,10,-,7.77882615625483,NKX2-1,0.052865814
chr20,60680706,60680715,10,+,8.14077161780827,NKX2-1,0.055512838
chr20,60719156,60719165,10,+,7.84725432124575,NKX2-1,0.015809884
chr20,61388024,61388033,10,+,8.04139648053693,NKX2-1,0.003294242
chr20,62246988,62246997,10,-,8.03160603466829,NKX2-1,0.02560371
chr20,62358347,62358356,10,-,8.01735591647126,NKX2-1,0.014260604
chr20,62410000,62410009,10,-,8.64677337520754,NKX2-1,0.02693407
chr20,62489442,62489451,10,-,7.87888100153692,NKX2-1,0.04210378
chr20,62601348,62601357,10,-,8.05937788768344,NKX2-1,0.06552414
chr20,62623344,62623353,10,+,8.01176643803952,NKX2-1,0.022697141
chr20,62643801,62643810,10,-,8.08713700403841,NKX2-1,0.00934395
chr20,62915002,62915011,10,+,7.76361603391923,NKX2-1,0.015086767
chr20,62921217,62921226,10,+,7.90664011789189,NKX2-1,0.023943946
chr20,62923781,62923790,10,+,8.19611815146205,NKX2-1,0.048492678
chr20,63358141,63358150,10,+,8.51388793870494,NKX2-1,0.037928134
chr20,63738900,63738909,10,+,8.24589793795589,NKX2-1,0.011092555
chr20,63895410,63895419,10,+,7.84725432124575,NKX2-1,-0.0052231
chr20,64255668,64255677,10,-,8.11875094766939,NKX2-1,0.010529301
chr21,14568231,14568240,10,-,7.82300183056537,NKX2-1,0.023421079
chr21,14994840,14994849,10,+,8.14652280068455,NKX2-1,0.055676185
chr21,15278938,15278947,10,+,8.08713700403841,NKX2-1,0.035568148
chr21,15279089,15279098,10,+,7.98201068389079,NKX2-1,0.0309588
chr21,15731230,15731239,10,-,7.8065852726098,NKX2-1,0.051047884
chr21,15799484,15799493,10,-,7.8065852726098,NKX2-1,0.07056246
chr21,15837471,15837480,10,+,8.57327373535108,NKX2-1,0.071463116
chr21,16318661,16318670,10,+,8.67840005549871,NKX2-1,0.009262146
chr21,17576339,17576348,10,+,8.11876368432958,NKX2-1,0.047021672
chr21,17576478,17576487,10,-,7.74564736343291,NKX2-1,0.019386476
chr21,17819796,17819805,10,-,8.04139648053693,NKX2-1,0.023614882
chr21,21855880,21855889,10,+,7.74637654154324,NKX2-1,0.065220885
chr21,22717987,22717996,10,+,7.74936591572221,NKX2-1,0.04362964
chr21,23664504,23664513,10,-,7.74936591572221,NKX2-1,0.046347424
chr21,25735177,25735186,10,-,8.03160603466829,NKX2-1,-2.187099e-05
chr21,26936172,26936181,10,-,8.19611815146205,NKX2-1,0.048552822
chr21,26936245,26936254,10,-,8.08713700403841,NKX2-1,0.05878292
chr21,26946065,26946074,10,+,8.30528373460203,NKX2-1,0.08087078
chr21,27121363,27121372,10,+,8.70615917185368,NKX2-1,0.07087365
chr21,27550429,27550438,10,-,7.90664011789189,NKX2-1,0.09169606
chr21,28940226,28940235,10,-,7.74719947596366,NKX2-1,0.010665701
chr21,29053333,29053342,10,+,7.74936591572221,NKX2-1,0.057323538
chr21,29238824,29238833,10,-,8.64677337520754,NKX2-1,0.053257328
chr21,29300015,29300024,10,+,8.15024135297385,NKX2-1,0.01565357
chr21,29351923,29351932,10,+,7.8065852726098,NKX2-1,0.0618465
chr21,29476539,29476548,10,+,7.74719947596366,NKX2-1,-0.004075083
chr21,30567844,30567853,10,-,7.74936591572221,NKX2-1,0.061570875
chr21,30605312,30605321,10,-,8.54164705505991,NKX2-1,0.05145726
chr21,31202478,31202487,10,+,8.67840005549871,NKX2-1,0.031033866
chr21,31729516,31729525,10,+,8.05936515102325,NKX2-1,0.06025548
chr21,32036331,32036340,10,-,8.04511503282623,NKX2-1,0.054867465
chr21,32241437,32241446,10,-,8.20015741445441,NKX2-1,0.023882248
chr21,32279320,32279329,10,-,8.14077161780827,NKX2-1,0.013362872
chr21,32483384,32483393,10,+,8.11875094766939,NKX2-1,0.049371883
chr21,33404173,33404182,10,-,7.84725432124575,NKX2-1,-0.015444559
chr21,33540808,33540817,10,+,8.14652280068455,NKX2-1,0.026768493
chr21,33576786,33576795,10,-,8.09099183131443,NKX2-1,0.05082961
chr21,33776462,33776471,10,+,8.12248223661888,NKX2-1,-0.00479797
chr21,33814317,33814326,10,+,8.04511503282623,NKX2-1,0.0781624
chr21,33832463,33832472,10,-,8.13673235481591,NKX2-1,0.07709396
