seqnames,start,end,width,strand,score,regulon_tf,bpnet_0.25_score
chr18,77263834,77263843,10,-,8.85673993029688,GATA6,0.029256076
chr18,77567582,77567591,10,+,8.91787217591979,GATA6,0.032104984
chr18,79255545,79255554,10,-,9.46393174631694,GATA6,0.05813328
chr18,79259396,79259405,10,+,8.98808697076877,GATA6,0.04479212
chr18,79976291,79976300,10,+,8.77288513577081,GATA6,0.0153606525
chr18,79993062,79993071,10,+,9.09400899905463,GATA6,0.053328544
chr18,79993073,79993082,10,-,8.84451006229827,GATA6,0.03313669
chr18,80223569,80223578,10,-,8.91472485714725,GATA6,0.04469261
chr19,1075631,1075640,10,-,9.1957645715469,GATA6,0.033518843
chr19,1208115,1208124,10,+,9.33760429292334,GATA6,0.02791848
chr19,1241594,1241603,10,+,9.32711161201878,GATA6,0.022878112
chr19,1726024,1726033,10,+,9.20187258426822,GATA6,0.008304231
chr19,2799016,2799025,10,-,9.26115549789295,GATA6,0.043862864
chr19,4639182,4639191,10,+,9.53729385993846,GATA6,0.013991981
chr19,4769878,4769887,10,-,8.76806126726789,GATA6,0.0178224
chr19,5470591,5470600,10,-,8.91787217591979,GATA6,0.058617335
chr19,5968341,5968350,10,-,9.51882999175844,GATA6,0.023817385
chr19,6272784,6272793,10,-,9.33760429292334,GATA6,0.05815355
chr19,6633446,6633455,10,+,9.04508628564702,GATA6,0.030890416
chr19,7257251,7257260,10,+,9.09400899905463,GATA6,0.018845564
chr19,7829970,7829979,10,+,8.83827606211687,GATA6,0.00709001
chr19,8832863,8832872,10,-,8.71316302182639,GATA6,0.02151991
chr19,9037481,9037490,10,+,9.53729385993846,GATA6,0.04200868
chr19,9827186,9827195,10,+,9.38748295128656,GATA6,0.035584148
chr19,10260471,10260480,10,-,8.84451006229827,GATA6,0.034233276
chr19,10292539,10292548,10,-,9.33760429292334,GATA6,0.028564597
chr19,10492368,10492377,10,+,9.33760429292334,GATA6,0.028544022
chr19,10654196,10654205,10,+,9.27961936607297,GATA6,0.013024424
chr19,10658932,10658941,10,+,9.09400899905463,GATA6,0.026592728
chr19,10748877,10748886,10,+,8.9042321762427,GATA6,0.020163711
chr19,10749168,10749177,10,+,8.91787217591979,GATA6,0.027970774
chr19,11092119,11092128,10,+,9.66864090041034,GATA6,0.011727179
chr19,11092139,11092148,10,-,8.83827606211687,GATA6,0.002797598
chr19,11157850,11157859,10,-,8.7865251354479,GATA6,0.047047254
chr19,11210787,11210796,10,+,9.41096640654485,GATA6,0.020912334
chr19,11582351,11582360,10,-,8.73041247690328,GATA6,0.043130767
chr19,11693766,11693775,10,+,8.9042321762427,GATA6,0.01647241
chr19,12228927,12228936,10,-,9.53729385993846,GATA6,0.0300881
chr19,12331866,12331875,10,-,9.26115549789295,GATA6,0.026895668
chr19,12777529,12777538,10,-,8.78741179178153,GATA6,0.008649848
chr19,12785609,12785618,10,-,8.91787217591979,GATA6,0.011556899
chr19,12796697,12796706,10,-,8.77288513577081,GATA6,0.07876627
chr19,12864701,12864710,10,+,8.86077390540304,GATA6,0.026625039
chr19,12947249,12947258,10,+,9.04508628564702,GATA6,0.04046266
chr19,14048877,14048886,10,+,9.1957645715469,GATA6,0.025458962
chr19,14075374,14075383,10,-,8.78337781667537,GATA6,0.01878595
chr19,15015925,15015934,10,+,9.59527878678883,GATA6,0.04287133
chr19,15280907,15280916,10,+,9.20187258426822,GATA6,0.01401784
chr19,15467365,15467374,10,-,9.04508628564702,GATA6,0.01188498
chr19,16363643,16363652,10,+,9.41096640654485,GATA6,0.035249602
chr19,16564978,16564987,10,-,9.35168349292012,GATA6,0.061324887
chr19,16570042,16570051,10,+,9.33760429292334,GATA6,0.032564953
chr19,16588252,16588261,10,-,8.91472485714725,GATA6,0.043025598
chr19,16608283,16608292,10,-,8.77288513577081,GATA6,0.012007869
chr19,17332753,17332762,10,-,8.71316302182639,GATA6,0.04807978
chr19,17977727,17977736,10,+,9.20625725245145,GATA6,0.032984234
chr19,18160807,18160816,10,+,9.27961936607297,GATA6,0.034353867
chr19,18488168,18488177,10,+,9.45343906541239,GATA6,0.028081167
chr19,18507310,18507319,10,-,9.51882999175844,GATA6,0.049751725
chr19,18838732,18838741,10,-,9.46393174631694,GATA6,0.025272936
chr19,19060321,19060330,10,+,9.41096640654485,GATA6,0.038236134
chr19,19406963,19406972,10,+,9.01015420452856,GATA6,0.015518147
chr19,19664172,19664181,10,-,9.11844839926854,GATA6,0.019935386
chr19,19732382,19732391,10,-,9.01015420452856,GATA6,0.015802931
chr19,20068211,20068220,10,-,8.73041247690328,GATA6,0.010791688
chr19,21435353,21435362,10,+,9.35168349292012,GATA6,0.014294583
chr19,23510424,23510433,10,-,8.9042321762427,GATA6,0.01221009
chr19,23823080,23823089,10,+,8.78741179178153,GATA6,0.018857758
chr19,23876993,23877002,10,-,9.11844839926854,GATA6,0.03975371
chr19,23992548,23992557,10,-,9.26782869839405,GATA6,0.040075403
chr19,24007497,24007506,10,-,9.35168349292012,GATA6,0.016230319
chr19,27793761,27793770,10,+,9.59527878678883,GATA6,0.009523973
chr19,29263481,29263490,10,-,8.85673993029688,GATA6,0.02508988
chr19,29287289,29287298,10,-,8.76806126726789,GATA6,0.08067924
chr19,29662480,29662489,10,-,9.53729385993846,GATA6,0.047905315
chr19,30044800,30044809,10,-,8.9042321762427,GATA6,0.029119348
chr19,32341841,32341850,10,+,8.77288513577081,GATA6,0.0120170675
chr19,32373877,32373886,10,-,9.20625725245145,GATA6,0.035511114
chr19,32415112,32415121,10,-,9.01015420452856,GATA6,0.04699476
chr19,33030092,33030101,10,+,8.98808697076877,GATA6,0.019174326
chr19,33055963,33055972,10,-,9.53729385993846,GATA6,0.049452513
chr19,33101409,33101418,10,-,9.53729385993846,GATA6,0.039560847
chr19,34283700,34283709,10,+,9.35168349292012,GATA6,0.03320923
chr19,34678752,34678761,10,-,9.26782869839405,GATA6,0.039643772
chr19,34838247,34838256,10,-,9.59527878678883,GATA6,0.023114013
chr19,34987692,34987701,10,-,9.20187258426822,GATA6,0.057106197
chr19,34999734,34999743,10,-,9.66864090041034,GATA6,0.018561928
chr19,35063873,35063882,10,+,9.41096640654485,GATA6,0.030638218
chr19,35249329,35249338,10,+,9.26115549789295,GATA6,0.0415589
chr19,35430579,35430588,10,-,9.20625725245145,GATA6,0.023035873
chr19,36053746,36053755,10,-,9.26782869839405,GATA6,0.015043861
chr19,36169453,36169462,10,+,9.45343906541239,GATA6,0.031774085
chr19,36572716,36572725,10,+,9.11844839926854,GATA6,0.0061904904
chr19,37506738,37506747,10,+,9.09400899905463,GATA6,0.017450383
chr19,37858479,37858488,10,+,8.98808697076877,GATA6,0.041117568
chr19,38270201,38270210,10,-,9.53729385993846,GATA6,0.032885507
chr19,38886210,38886219,10,+,9.20625725245145,GATA6,0.02183732
chr19,39061545,39061554,10,+,9.02064688543312,GATA6,0.05471331
chr19,39204853,39204862,10,-,9.09400899905463,GATA6,0.02156759
chr19,39204986,39204995,10,-,9.20625725245145,GATA6,0.038194325
chr19,39710705,39710714,10,+,9.03459360474247,GATA6,0.052295834
chr19,39829575,39829584,10,+,9.27832137929861,GATA6,0.028815754
chr19,40651624,40651633,10,+,9.27961936607297,GATA6,0.013308865
chr19,41531005,41531014,10,-,9.02064688543312,GATA6,0.02492195
chr19,41746922,41746931,10,-,9.1957645715469,GATA6,0.04960322
chr19,41859631,41859640,10,+,9.02064688543312,GATA6,0.018462965
chr19,43668386,43668395,10,+,9.02064688543312,GATA6,0.00953217
chr19,44847773,44847782,10,+,8.86077390540304,GATA6,0.019060332
chr19,44927423,44927432,10,+,8.86077390540304,GATA6,0.012092015
chr19,45179986,45179995,10,+,8.78337781667537,GATA6,0.0011925708
chr19,45493090,45493099,10,-,9.20625725245145,GATA6,0.01506353
chr19,45567506,45567515,10,-,9.32711161201878,GATA6,0.024069283
chr19,45573638,45573647,10,-,8.91787217591979,GATA6,0.045574494
chr19,45887015,45887024,10,+,9.02064688543312,GATA6,0.0071016983
chr19,46714515,46714524,10,-,9.20625725245145,GATA6,0.016832074
chr19,46750504,46750513,10,+,9.53729385993846,GATA6,0.029352078
chr19,46903765,46903774,10,+,9.03459360474247,GATA6,0.016932968
chr19,46903667,46903676,10,-,8.85673993029688,GATA6,0.022128133
chr19,46976355,46976364,10,-,8.76806126726789,GATA6,0.044799473
chr19,47377564,47377573,10,-,8.94419809040273,GATA6,0.042223196
chr19,47664129,47664138,10,+,8.91472485714725,GATA6,0.031876102
chr19,47745229,47745238,10,+,8.86077390540304,GATA6,0.018304728
chr19,48422757,48422766,10,+,9.35168349292012,GATA6,0.025522165
chr19,48445128,48445137,10,-,9.59527878678883,GATA6,0.0040564192
chr19,48873042,48873051,10,-,9.53729385993846,GATA6,0.028541066
chr19,49116863,49116872,10,-,8.78741179178153,GATA6,0.0545492
chr19,49149289,49149298,10,+,9.20625725245145,GATA6,0.020238547
chr19,49338829,49338838,10,-,8.71096299675114,GATA6,0.016438318
chr19,49426166,49426175,10,-,9.41096640654485,GATA6,0.031319216
chr19,49820411,49820420,10,+,8.71096299675114,GATA6,0.028349556
chr19,50658268,50658277,10,-,8.96863749061663,GATA6,0.026113885
chr19,50658321,50658330,10,-,8.96863749061663,GATA6,0.027282922
chr19,51524673,51524682,10,-,9.45343906541239,GATA6,0.046986274
chr19,51546902,51546911,10,-,9.53729385993846,GATA6,0.06024545
chr19,51593808,51593817,10,-,8.85673993029688,GATA6,0.01161746
chr19,51960755,51960764,10,+,9.45343906541239,GATA6,0.035697736
chr19,52190302,52190311,10,+,9.46393174631694,GATA6,0.00044737302
chr19,52339256,52339265,10,+,9.26782869839405,GATA6,0.035703022
chr19,52571111,52571120,10,-,9.35168349292012,GATA6,0.016147511
chr19,52602044,52602053,10,-,9.45343906541239,GATA6,0.027807964
chr19,52724624,52724633,10,+,9.53729385993846,GATA6,0.008993899
chr19,52897021,52897030,10,-,9.26115549789295,GATA6,0.013110848
chr19,52938696,52938705,10,-,8.91787217591979,GATA6,0.033317648
chr19,53436533,53436542,10,+,9.45343906541239,GATA6,0.026108164
chr19,53498110,53498119,10,-,9.45343906541239,GATA6,0.046374563
chr19,53622214,53622223,10,+,9.66864090041034,GATA6,0.048322197
chr19,53771369,53771378,10,-,9.1957645715469,GATA6,0.049466908
chr19,53997559,53997568,10,+,9.35168349292012,GATA6,0.037805364
chr19,54208370,54208379,10,+,9.26115549789295,GATA6,0.017171226
chr19,54469551,54469560,10,+,8.94419809040273,GATA6,0.030451236
chr19,55032606,55032615,10,-,8.78337781667537,GATA6,0.03246232
chr19,55327902,55327911,10,+,9.02064688543312,GATA6,0.011740846
chr19,55676742,55676751,10,+,9.53729385993846,GATA6,0.02588516
chr19,55677652,55677661,10,+,9.27961936607297,GATA6,0.027337754
chr19,57361833,57361842,10,+,8.77288513577081,GATA6,0.033334818
chr19,57362556,57362565,10,-,9.46393174631694,GATA6,0.03189089
chr19,57479270,57479279,10,+,9.26782869839405,GATA6,0.02546294
chr19,57579190,57579199,10,-,9.26782869839405,GATA6,0.01334419
chr19,57887743,57887752,10,-,8.73041247690328,GATA6,0.03247572
chr19,58182226,58182235,10,-,9.27832137929861,GATA6,0.017844703
chr19,58196984,58196993,10,+,9.20187258426822,GATA6,0.04919067
chr19,58477056,58477065,10,+,9.27961936607297,GATA6,0.026477247
chr19,58507807,58507816,10,-,9.1957645715469,GATA6,0.031368114
chr20,118244,118253,10,-,9.27961936607297,GATA6,0.061087474
chr20,205010,205019,10,-,9.46393174631694,GATA6,0.023299806
chr20,296005,296014,10,-,9.26782869839405,GATA6,0.009094636
chr20,652516,652525,10,+,8.71316302182639,GATA6,0.040023245
chr20,1121636,1121645,10,-,8.78337781667537,GATA6,0.015510039
chr20,1153750,1153759,10,+,9.03459360474247,GATA6,0.025095563
chr20,1233882,1233891,10,-,9.01015420452856,GATA6,0.038534723
chr20,1304254,1304263,10,+,8.85673993029688,GATA6,0.012293074
chr20,1776905,1776914,10,-,9.51882999175844,GATA6,0.015552965
chr20,1799133,1799142,10,-,8.73041247690328,GATA6,0.024127925
chr20,1965687,1965696,10,+,9.26782869839405,GATA6,0.02535277
chr20,2010798,2010807,10,+,9.20187258426822,GATA6,0.025132058
chr20,2229793,2229802,10,-,9.46393174631694,GATA6,0.05601227
chr20,2229829,2229838,10,-,9.35168349292012,GATA6,0.034322813
chr20,2473464,2473473,10,-,9.32711161201878,GATA6,0.030467432
chr20,3023379,3023388,10,-,9.26782869839405,GATA6,0.03452625
chr20,3054030,3054039,10,+,9.20625725245145,GATA6,0.1191772
chr20,3820098,3820107,10,-,8.96863749061663,GATA6,0.019797795
chr20,3930964,3930973,10,+,9.33760429292334,GATA6,0.046632037
chr20,4091914,4091923,10,+,9.1957645715469,GATA6,0.011891157
chr20,4138129,4138138,10,-,9.1957645715469,GATA6,0.01915763
chr20,4855564,4855573,10,+,8.78337781667537,GATA6,0.013051619
chr20,4940383,4940392,10,-,9.45343906541239,GATA6,0.01985607
chr20,5148321,5148330,10,+,8.91472485714725,GATA6,0.009958472
chr20,5780982,5780991,10,-,8.91472485714725,GATA6,0.031110818
chr20,6142631,6142640,10,+,9.02064688543312,GATA6,0.014685616
chr20,6295336,6295345,10,+,9.27961936607297,GATA6,0.01274858
chr20,6305816,6305825,10,-,9.20625725245145,GATA6,0.014857497
chr20,6590901,6590910,10,+,8.9042321762427,GATA6,0.036986925
chr20,6591169,6591178,10,+,9.1957645715469,GATA6,0.023600493
chr20,8126950,8126959,10,+,9.27961936607297,GATA6,0.03823889
chr20,8238434,8238443,10,+,9.58478610588427,GATA6,0.033983413
chr20,8261364,8261373,10,+,9.27961936607297,GATA6,0.0051093353
chr20,9138138,9138147,10,-,9.27832137929861,GATA6,0.021886641
chr20,9594450,9594459,10,+,9.01015420452856,GATA6,0.054777946
chr20,10239981,10239990,10,+,9.38748295128656,GATA6,0.029136991
chr20,10549732,10549741,10,+,8.78741179178153,GATA6,0.06846615
chr20,10571544,10571553,10,+,9.32711161201878,GATA6,0.02948023
chr20,10604018,10604027,10,+,8.85673993029688,GATA6,0.03434168
chr20,10736532,10736541,10,+,9.46393174631694,GATA6,0.013652703
chr20,10744988,10744997,10,-,8.96863749061663,GATA6,0.024387512
chr20,10766769,10766778,10,-,9.27832137929861,GATA6,0.027395573
chr20,11093910,11093919,10,+,9.27832137929861,GATA6,0.03989121
chr20,11200583,11200592,10,+,8.98808697076877,GATA6,0.047585946
chr20,11226188,11226197,10,-,9.41096640654485,GATA6,0.01364595
chr20,11230096,11230105,10,-,8.86077390540304,GATA6,0.03185911
chr20,12555545,12555554,10,+,8.91787217591979,GATA6,0.02863535
chr20,12910893,12910902,10,-,9.33760429292334,GATA6,0.04195954
chr20,13111680,13111689,10,+,8.77691911087697,GATA6,0.038896922
chr20,13119553,13119562,10,+,9.53729385993846,GATA6,0.0024590488
chr20,13286590,13286599,10,-,9.59527878678883,GATA6,0.015296371
chr20,13412888,13412897,10,-,9.41096640654485,GATA6,0.056449857
chr20,13639129,13639138,10,+,8.7865251354479,GATA6,0.015264042
chr20,13666390,13666399,10,-,9.1957645715469,GATA6,0.039539002
chr20,13809634,13809643,10,+,9.01015420452856,GATA6,0.041442994
chr20,13990760,13990769,10,-,9.02064688543312,GATA6,0.020070363
chr20,14198777,14198786,10,+,8.91787217591979,GATA6,0.032336704
chr20,14544792,14544801,10,-,9.27961936607297,GATA6,0.041498065
chr20,14693879,14693888,10,-,9.58478610588427,GATA6,0.03418212
chr20,16189352,16189361,10,+,8.77691911087697,GATA6,0.030236319
chr20,16407384,16407393,10,-,9.27832137929861,GATA6,0.034515858
chr20,17421682,17421691,10,+,9.46393174631694,GATA6,0.04150518
chr20,17421690,17421699,10,+,9.27961936607297,GATA6,0.042350367
chr20,17680643,17680652,10,-,9.66864090041034,GATA6,0.042844113
chr20,17958768,17958777,10,-,8.9042321762427,GATA6,0.02417264
chr20,18103656,18103665,10,+,9.1957645715469,GATA6,0.04418857
chr20,18636515,18636524,10,+,8.78741179178153,GATA6,0.030402197
chr20,19099876,19099885,10,-,9.45343906541239,GATA6,0.03888414
chr20,19283633,19283642,10,+,9.27961936607297,GATA6,0.0407508
chr20,19942780,19942789,10,+,8.91787217591979,GATA6,0.040497787
chr20,20135285,20135294,10,+,9.53729385993846,GATA6,0.030384071
chr20,20135013,20135022,10,-,9.1957645715469,GATA6,0.05254053
chr20,20361367,20361376,10,-,8.94419809040273,GATA6,0.017536849
chr20,20566706,20566715,10,-,8.86077390540304,GATA6,0.020868693
chr20,21209214,21209223,10,-,9.26115549789295,GATA6,0.04136932
chr20,21236086,21236095,10,+,8.77288513577081,GATA6,0.019145984
chr20,21325362,21325371,10,+,9.09400899905463,GATA6,0.033493374
chr20,22617295,22617304,10,+,9.27961936607297,GATA6,0.020793326
chr20,23030260,23030269,10,+,9.1957645715469,GATA6,0.03362757
chr20,23332721,23332730,10,+,9.53729385993846,GATA6,0.04463302
chr20,23660499,23660508,10,-,8.94419809040273,GATA6,0.02748665
chr20,24407173,24407182,10,+,9.58478610588427,GATA6,0.0360405
chr20,24768497,24768506,10,+,9.20625725245145,GATA6,0.026030889
chr20,25253044,25253053,10,+,8.85673993029688,GATA6,0.015409582
chr20,25255490,25255499,10,+,8.83827606211687,GATA6,0.02640297
chr20,25340001,25340010,10,+,9.20187258426822,GATA6,0.0110439705
chr20,25550850,25550859,10,+,9.45343906541239,GATA6,0.039634537
chr20,26143848,26143857,10,+,8.77288513577081,GATA6,0.005233024
chr20,26150050,26150059,10,+,9.53729385993846,GATA6,0.013333952
chr20,31412990,31412999,10,+,9.35168349292012,GATA6,0.035497397
chr20,31706682,31706691,10,-,8.85673993029688,GATA6,0.016128087
chr20,31711746,31711755,10,+,9.01015420452856,GATA6,0.031587817
chr20,31918166,31918175,10,+,9.66864090041034,GATA6,0.045092456
chr20,32193191,32193200,10,-,8.96863749061663,GATA6,0.031117626
chr20,32283000,32283009,10,+,8.85673993029688,GATA6,0.0051448443
chr20,32285854,32285863,10,+,8.91472485714725,GATA6,0.026010089
chr20,32752575,32752584,10,-,9.46393174631694,GATA6,0.030455826
chr20,33466331,33466340,10,-,9.35168349292012,GATA6,0.050140087
chr20,33521519,33521528,10,-,8.78337781667537,GATA6,0.015606221
chr20,33539197,33539206,10,+,8.91787217591979,GATA6,0.034508627
chr20,33576574,33576583,10,-,9.51882999175844,GATA6,0.057109877
chr20,33638530,33638539,10,-,8.9042321762427,GATA6,0.011809515
chr20,33841142,33841151,10,-,9.41096640654485,GATA6,0.052988254
chr20,33843984,33843993,10,-,8.96863749061663,GATA6,0.034777407
chr20,34004353,34004362,10,+,9.20625725245145,GATA6,0.023076503
chr20,34045466,34045475,10,-,9.20625725245145,GATA6,0.029008934
chr20,34055431,34055440,10,-,8.86077390540304,GATA6,0.054554928
chr20,34083227,34083236,10,+,9.45343906541239,GATA6,0.03322908
chr20,34388925,34388934,10,-,9.27832137929861,GATA6,0.027798269
chr20,34713567,34713576,10,-,8.71316302182639,GATA6,0.041161478
chr20,34874389,34874398,10,+,9.46393174631694,GATA6,0.027467292
chr20,34876176,34876185,10,+,9.41096640654485,GATA6,0.022452328
chr20,35085437,35085446,10,+,9.27961936607297,GATA6,0.009012819
chr20,35192478,35192487,10,+,8.76806126726789,GATA6,0.009600158
chr20,35208427,35208436,10,+,8.7865251354479,GATA6,0.037507888
chr20,35215491,35215500,10,+,9.35168349292012,GATA6,0.03576496
chr20,35611270,35611279,10,-,9.59527878678883,GATA6,0.06800952
chr20,35883785,35883794,10,-,8.9042321762427,GATA6,0.009823559
chr20,35955623,35955632,10,+,8.98808697076877,GATA6,0.035283193
chr20,36439419,36439428,10,-,9.20625725245145,GATA6,0.020216106
chr20,36467899,36467908,10,-,9.33760429292334,GATA6,0.048193906
chr20,36598872,36598881,10,-,9.01015420452856,GATA6,0.06585147
chr20,36736944,36736953,10,-,8.71096299675114,GATA6,0.015763957
chr20,37096128,37096137,10,-,8.77288513577081,GATA6,0.013927894
chr20,37195551,37195560,10,-,8.78337781667537,GATA6,0.020023957
chr20,37223413,37223422,10,+,9.32711161201878,GATA6,0.03297079
chr20,37711224,37711233,10,+,9.46393174631694,GATA6,0.03014546
chr20,37839717,37839726,10,+,9.46393174631694,GATA6,0.021278894
chr20,38110311,38110320,10,+,9.46393174631694,GATA6,0.030206067
chr20,38339075,38339084,10,+,8.86077390540304,GATA6,0.01667763
chr20,38448647,38448656,10,+,9.66864090041034,GATA6,0.0360185
chr20,39048028,39048037,10,-,9.59527878678883,GATA6,0.015391609
chr20,39259173,39259182,10,+,8.9042321762427,GATA6,0.032951217
chr20,39425724,39425733,10,+,9.1957645715469,GATA6,0.023094857
chr20,40678361,40678370,10,-,9.66864090041034,GATA6,0.031448305
chr20,40707406,40707415,10,-,9.27961936607297,GATA6,0.023809992
chr20,40714851,40714860,10,+,8.96863749061663,GATA6,0.038229205
chr20,41048841,41048850,10,-,9.27832137929861,GATA6,0.022617022
chr20,41095674,41095683,10,-,9.45343906541239,GATA6,0.056534696
chr20,41142716,41142725,10,+,8.91787217591979,GATA6,0.031524617
chr20,41276360,41276369,10,-,9.26115549789295,GATA6,0.024731979
chr20,41649073,41649082,10,+,9.27832137929861,GATA6,0.030551512
chr20,43537933,43537942,10,+,9.41096640654485,GATA6,0.053171903
chr20,44116733,44116742,10,+,9.32711161201878,GATA6,0.02410573
chr20,44517695,44517704,10,-,9.53729385993846,GATA6,0.058200173
chr20,44581638,44581647,10,+,9.20187258426822,GATA6,0.026321787
chr20,45069519,45069528,10,+,8.9042321762427,GATA6,0.05001497
chr20,45101897,45101906,10,-,9.66864090041034,GATA6,0.06552484
chr20,45131570,45131579,10,+,9.51882999175844,GATA6,0.025070556
chr20,45329904,45329913,10,-,9.41096640654485,GATA6,0.020302318
chr20,45343677,45343686,10,-,8.78741179178153,GATA6,-3.2335178e-05
chr20,45515787,45515796,10,+,9.32711161201878,GATA6,0.044477504
chr20,45598823,45598832,10,+,9.53729385993846,GATA6,0.035317287
chr20,45919563,45919572,10,-,9.41096640654485,GATA6,0.0075722476
chr20,46216019,46216028,10,+,9.27961936607297,GATA6,0.017908284
chr20,46368528,46368537,10,+,9.09400899905463,GATA6,0.03143743
chr20,46782297,46782306,10,-,9.26782869839405,GATA6,0.023086809
chr20,47030156,47030165,10,+,9.59527878678883,GATA6,0.014943773
chr20,47075389,47075398,10,-,8.96863749061663,GATA6,0.033329792
chr20,47252910,47252919,10,+,9.1957645715469,GATA6,0.021339614
chr20,47540660,47540669,10,+,9.53729385993846,GATA6,0.027222889
chr20,48983510,48983519,10,+,8.85673993029688,GATA6,0.010392607
chr20,49287362,49287371,10,-,9.26115549789295,GATA6,0.018052183
chr20,49287586,49287595,10,-,9.01015420452856,GATA6,0.023417028
chr20,49418289,49418298,10,+,9.27961936607297,GATA6,0.023056835
chr20,49583771,49583780,10,-,9.53729385993846,GATA6,0.02986975
chr20,49591367,49591376,10,+,9.41096640654485,GATA6,0.08040123
chr20,49919583,49919592,10,-,9.09400899905463,GATA6,0.029339533
chr20,49982903,49982912,10,-,9.33760429292334,GATA6,0.03184945
chr20,50389618,50389627,10,-,8.91472485714725,GATA6,0.03714933
chr20,50690045,50690054,10,+,9.53729385993846,GATA6,0.05748566
chr20,50762422,50762431,10,-,9.1957645715469,GATA6,0.0255415
chr20,50911829,50911838,10,-,8.91787217591979,GATA6,0.03656816
chr20,50915817,50915826,10,-,9.27832137929861,GATA6,0.036401317
chr20,51593951,51593960,10,+,8.76806126726789,GATA6,0.013712044
chr20,51798160,51798169,10,-,9.59527878678883,GATA6,0.00904473
chr20,51918312,51918321,10,-,9.20625725245145,GATA6,0.04463156
chr20,51960279,51960288,10,-,9.51882999175844,GATA6,0.0449894
chr20,53056024,53056033,10,+,8.83401738139372,GATA6,0.025089862
chr20,53623735,53623744,10,+,9.53729385993846,GATA6,0.026772125
chr20,53677494,53677503,10,+,8.98808697076877,GATA6,0.033163443
chr20,53939874,53939883,10,+,9.02064688543312,GATA6,0.034117613
chr20,53939843,53939852,10,-,9.33760429292334,GATA6,0.045802794
chr20,54668615,54668624,10,-,9.32711161201878,GATA6,0.017371293
chr20,54836388,54836397,10,-,8.86077390540304,GATA6,0.054785617
chr20,55103397,55103406,10,+,9.66864090041034,GATA6,0.020255055
chr20,55103450,55103459,10,+,8.86077390540304,GATA6,0.038914543
chr20,56215761,56215770,10,-,9.1957645715469,GATA6,0.02082118
chr20,56380521,56380530,10,+,9.27961936607297,GATA6,0.036466885
chr20,56380743,56380752,10,-,8.77288513577081,GATA6,0.037628047
chr20,57465346,57465355,10,+,9.27961936607297,GATA6,0.023003737
chr20,57758005,57758014,10,+,9.53729385993846,GATA6,0.014483627
chr20,58095678,58095687,10,+,8.77288513577081,GATA6,0.021808576
chr20,58331530,58331539,10,+,8.91472485714725,GATA6,0.012565614
chr20,58344705,58344714,10,+,8.77691911087697,GATA6,0.033172924
chr20,58367693,58367702,10,+,9.01015420452856,GATA6,0.029703889
chr20,58550767,58550776,10,-,8.83401738139372,GATA6,0.053211007
chr20,58652232,58652241,10,-,9.27832137929861,GATA6,0.02181049
chr20,59284645,59284654,10,-,8.91787217591979,GATA6,0.0562934
chr20,59973002,59973011,10,+,9.41096640654485,GATA6,0.02537975
chr20,62232376,62232385,10,+,8.91472485714725,GATA6,0.025103007
chr20,62873380,62873389,10,+,9.20625725245145,GATA6,0.04690398
chr20,64233919,64233928,10,+,8.76806126726789,GATA6,0.023432277
chr21,14946294,14946303,10,+,9.33760429292334,GATA6,0.021804612
chr21,15564826,15564835,10,+,9.04508628564702,GATA6,0.023010524
chr21,15564960,15564969,10,+,9.53729385993846,GATA6,0.023483906
chr21,15565034,15565043,10,+,8.98808697076877,GATA6,0.03228971
chr21,16095026,16095035,10,+,8.85673993029688,GATA6,0.022075154
chr21,16179866,16179875,10,-,9.20625725245145,GATA6,0.026789652
chr21,16280553,16280562,10,+,9.53729385993846,GATA6,0.02081951
chr21,16524305,16524314,10,-,8.91472485714725,GATA6,0.03741131
chr21,16534867,16534876,10,+,8.7865251354479,GATA6,0.014345172
chr21,16793432,16793441,10,-,9.53729385993846,GATA6,0.043656006
chr21,16933604,16933613,10,+,9.01015420452856,GATA6,0.031775415
chr21,16943121,16943130,10,+,8.78337781667537,GATA6,0.008704194
chr21,17105972,17105981,10,-,9.35168349292012,GATA6,0.036818575
chr21,17106177,17106186,10,-,9.27832137929861,GATA6,0.03410489
chr21,17467540,17467549,10,+,9.66864090041034,GATA6,0.037051614
chr21,17513912,17513921,10,-,9.46393174631694,GATA6,0.02268717
chr21,17527389,17527398,10,+,9.32711161201878,GATA6,0.020798309
chr21,17818050,17818059,10,+,9.09400899905463,GATA6,0.012061333
chr21,18070594,18070603,10,+,9.27832137929861,GATA6,0.018031567
chr21,18291628,18291637,10,-,9.66864090041034,GATA6,0.041934334
chr21,21041539,21041548,10,+,9.1957645715469,GATA6,0.03695627
chr21,21239004,21239013,10,-,9.58478610588427,GATA6,0.020060891
chr21,21459725,21459734,10,-,9.27961936607297,GATA6,0.015502584
chr21,22300795,22300804,10,-,8.9042321762427,GATA6,0.036514856
chr21,23480794,23480803,10,-,9.26782869839405,GATA6,0.030166592
chr21,24043093,24043102,10,-,9.51882999175844,GATA6,0.008923418
chr21,24192943,24192952,10,+,9.46393174631694,GATA6,0.024706353
chr21,25703898,25703907,10,+,8.86077390540304,GATA6,0.010366952
chr21,25865580,25865589,10,+,8.83827606211687,GATA6,0.029036326
chr21,25907796,25907805,10,-,9.11844839926854,GATA6,0.06280528
chr21,26075387,26075396,10,+,8.83827606211687,GATA6,0.012821793
chr21,26124772,26124781,10,-,9.66864090041034,GATA6,0.041753713
