,seqnames,start,end,width,strand,score,count
11003,chr14,25055281,25055298,17,+,8.53106641319435,0.010875421
11004,chr14,25055281,25055298,17,-,7.63849278788098,0.010875421
11005,chr14,26139093,26139110,17,+,8.54134203634523,0.008848207
11006,chr14,26139093,26139110,17,-,9.14361615139538,0.008848207
11007,chr14,27528295,27528312,17,+,8.89597142704413,0.009852763
11008,chr14,27528295,27528312,17,-,9.38699266762129,0.009852763
11009,chr14,27543242,27543259,17,+,9.25102330878659,0.007892147
11010,chr14,27543242,27543259,17,-,8.2899332153644,0.007892147
11011,chr14,28671660,28671677,17,+,10.9928149243173,0.009055849
11012,chr14,28671660,28671677,17,-,8.95214498883526,0.009055849
11013,chr14,28953050,28953067,17,+,8.04303794435662,0.005244498
11014,chr14,28953050,28953067,17,-,8.39082839317625,0.005244498
11015,chr14,29142101,29142118,17,+,7.58207727699695,0.007992119
11016,chr14,29142101,29142118,17,-,8.19794724660134,0.007992119
11017,chr14,30714801,30714818,17,+,7.7337062580565,0.008800706
11018,chr14,30987102,30987119,17,-,8.51417367677744,0.0075520324
11019,chr14,31047480,31047497,17,+,7.46276414001896,0.005695737
11020,chr14,31047480,31047497,17,-,7.40783779840709,0.005695737
11021,chr14,31510531,31510548,17,+,12.8465720824928,0.009377662
11022,chr14,31510531,31510548,17,-,11.9899965140484,0.009377662
11023,chr14,31536694,31536711,17,+,8.37379722872673,0.005082944
11024,chr14,31536694,31536711,17,-,7.21629199425919,0.005082944
11025,chr14,31843794,31843811,17,+,8.48846448613004,0.0062949425
11026,chr14,31843794,31843811,17,-,7.5445556321499,0.0062949425
11027,chr14,31948142,31948159,17,+,8.07300196982816,0.014403282
11028,chr14,31948142,31948159,17,-,7.68719378428462,0.014403282
11029,chr14,32098518,32098535,17,+,11.6132001696524,0.009390963
11030,chr14,32098518,32098535,17,-,11.1192994881853,0.009390963
11031,chr14,32226138,32226155,17,+,7.6916556894208,0.0071843974
11032,chr14,32226138,32226155,17,-,7.89398287122657,0.0071843974
11033,chr14,32304096,32304113,17,-,8.87198588871791,0.005509507
11034,chr14,32569810,32569827,17,+,7.88799077287826,0.007850467
11035,chr14,32774342,32774359,17,+,8.3364536064995,0.005643812
11036,chr14,32774342,32774359,17,-,8.10553794983727,0.005643812
11037,chr14,33121180,33121197,17,+,7.34378193466999,0.0083247395
11038,chr14,33476024,33476041,17,-,7.30319954942902,0.007291129
11039,chr14,33567276,33567293,17,+,7.2212495970138,0.006974629
11040,chr14,33794463,33794480,17,+,9.4874828177071,0.0013655501
11041,chr14,33794463,33794480,17,-,8.12984102755512,0.0013655501
11042,chr14,33886827,33886844,17,-,7.94817888796698,0.0010348139
11043,chr14,34365521,34365538,17,-,8.22520102668492,0.007381593
11044,chr14,35117322,35117339,17,+,12.7497942999438,0.005712491
11045,chr14,35117322,35117339,17,-,12.7016683097696,0.005712491
11046,chr14,35134432,35134449,17,+,7.88537838927706,0.010568781
11047,chr14,35199568,35199585,17,+,7.16457474229324,0.006349809
11048,chr14,35204099,35204116,17,+,7.86847724450847,0.0104908515
11049,chr14,35204099,35204116,17,-,8.20285474990754,0.0104908515
11050,chr14,35214145,35214162,17,+,7.66011878147409,0.006421284
11051,chr14,35297308,35297325,17,+,7.46276414001896,0.0045185564
11052,chr14,35297308,35297325,17,-,7.40783779840709,0.0045185564
11053,chr14,35347730,35347747,17,+,7.28849184428531,0.002523629
11054,chr14,35347730,35347747,17,-,7.93702190900602,0.002523629
11055,chr14,35370376,35370393,17,-,7.56344175120213,0.006403132
11056,chr14,35374711,35374728,17,+,7.50450407618632,0.00452385
11057,chr14,35374711,35374728,17,-,8.26236946488948,0.00452385
11058,chr14,35404033,35404050,17,+,11.6718814172918,9.945818e-05
11059,chr14,35404033,35404050,17,-,9.68650132065448,9.945818e-05
11060,chr14,36512632,36512649,17,+,8.02292156580909,0.007035178
11061,chr14,36512632,36512649,17,-,7.6276547451589,0.007035178
11062,chr14,36655153,36655170,17,+,7.22758540746133,0.0029357562
11063,chr14,36655153,36655170,17,-,8.6355495971006,0.0029357562
11064,chr14,36793615,36793632,17,-,9.50968714556522,0.008238388
11065,chr14,37129419,37129436,17,+,8.17089091288768,0.0073817363
11066,chr14,37129419,37129436,17,-,9.34677530124479,0.0073817363
11067,chr14,37200919,37200936,17,-,7.78770083751579,0.007979159
11068,chr14,38314252,38314269,17,+,8.65179758942854,0.0071479613
11069,chr14,38314252,38314269,17,-,7.35928684492565,0.0071479613
11070,chr14,40172342,40172359,17,+,8.05182747169003,0.008605519
11071,chr14,40172342,40172359,17,-,7.91758725062052,0.008605519
11072,chr14,40629930,40629947,17,+,8.27008311974589,0.0038889123
11073,chr14,40629930,40629947,17,-,8.25705946054789,0.0038889123
11074,chr14,42961728,42961745,17,+,13.0257888567544,0.0047124205
11075,chr14,42961728,42961745,17,-,11.3018289716085,0.0047124205
11076,chr14,43424730,43424747,17,+,7.84170968584792,0.0090767145
11077,chr14,43424730,43424747,17,-,7.24993407132012,0.0090767145
11078,chr14,43888857,43888874,17,+,8.21221139195552,0.005005486
11079,chr14,43888857,43888874,17,-,8.59005800595299,0.005005486
11080,chr14,45920392,45920409,17,+,8.21023031108792,0.0068491916
11081,chr14,45920392,45920409,17,-,7.37540824955945,0.0068491916
11082,chr14,46145171,46145188,17,+,9.29766029165468,0.009874543
11083,chr14,46145171,46145188,17,-,9.09706311493652,0.009874543
11084,chr14,46651683,46651700,17,+,12.0557583862135,0.0082196975
11085,chr14,46651683,46651700,17,-,9.84068146991827,0.0082196975
11086,chr14,48006181,48006198,17,+,8.63921780989808,0.0044200704
11087,chr14,48006181,48006198,17,-,9.81956334637345,0.0044200704
11088,chr14,48563455,48563472,17,+,7.48158084120165,0.0093637025
11089,chr14,48563455,48563472,17,-,7.61190425286867,0.0093637025
11090,chr14,49429905,49429922,17,+,10.4719757614391,0.009592126
11091,chr14,49429905,49429922,17,-,10.8430574192769,0.009592126
11092,chr14,49443684,49443701,17,+,8.12544212300239,0.010756973
11093,chr14,49443684,49443701,17,-,8.7617985295532,0.010756973
11094,chr14,49493735,49493752,17,+,10.057393334112,0.0075043878
11095,chr14,49493735,49493752,17,-,12.2302977363357,0.0075043878
11096,chr14,49582710,49582727,17,+,7.45655168234136,0.0131133795
11097,chr14,49582710,49582727,17,-,8.72012267899738,0.0131133795
11098,chr14,49658951,49658968,17,-,7.46072577905727,0.00513958
11099,chr14,49798814,49798831,17,+,7.40783779840709,0.0056504263
11100,chr14,49798814,49798831,17,-,7.46276414001896,0.0056504263
11101,chr14,49863073,49863090,17,+,11.2522959735002,0.0031453827
11102,chr14,49863073,49863090,17,-,11.7098756319384,0.0031453827
11103,chr14,49880039,49880056,17,+,7.5578971597701,0.00724574
11104,chr14,49880039,49880056,17,-,8.19524132043814,0.00724574
11105,chr14,49920231,49920248,17,+,8.90716232747583,0.004620467
11106,chr14,49920231,49920248,17,-,8.34267722237467,0.004620467
11107,chr14,49986399,49986416,17,+,7.74315448864355,0.008324616
11108,chr14,49986399,49986416,17,-,7.82868158685713,0.008324616
11109,chr14,49999133,49999150,17,+,9.02487856153816,0.0071480963
11110,chr14,49999133,49999150,17,-,9.23043998274972,0.0071480963
11111,chr14,50031641,50031658,17,+,10.3140784684203,0.005854787
11112,chr14,50031407,50031424,17,-,7.42912362319579,0.009725494
11113,chr14,50031641,50031658,17,-,9.05591146815527,0.005854787
11114,chr14,50107041,50107058,17,+,8.5887571199782,0.0050036497
11115,chr14,50107041,50107058,17,-,8.38477796800048,0.0050036497
11116,chr14,50313255,50313272,17,+,7.52968620069713,0.012137199
11117,chr14,50313255,50313272,17,-,7.95312647566482,0.012137199
11118,chr14,50410492,50410509,17,+,7.87576566479455,0.008260247
11119,chr14,50410492,50410509,17,-,7.93616683858778,0.008260247
11120,chr14,50541569,50541586,17,+,7.14588613052937,0.0025839456
11121,chr14,50733435,50733452,17,+,7.86833431465897,0.008176457
11122,chr14,50733435,50733452,17,-,7.94295327469843,0.008176457
11123,chr14,50777995,50778012,17,+,7.49073336741454,0.0048767608
11124,chr14,50778096,50778113,17,+,8.33150892191227,0.0051317895
11125,chr14,51097312,51097329,17,+,8.48311795974731,0.011535065
11126,chr14,51097312,51097329,17,-,7.12455623139502,0.011535065
11127,chr14,51110037,51110054,17,+,7.96350860561039,0.009685218
11128,chr14,51110037,51110054,17,-,8.58418115432315,0.009685218
11129,chr14,51157080,51157097,17,+,8.93824159078398,0.0069250995
11130,chr14,51157080,51157097,17,-,7.39928309210569,0.0069250995
11131,chr14,51351629,51351646,17,+,9.28568701182617,0.0058587696
11132,chr14,51351629,51351646,17,-,7.83691641410505,0.0058587696
11133,chr14,52003548,52003565,17,+,7.57868335891256,0.011078456
11134,chr14,52003548,52003565,17,-,8.37500944490018,0.011078456
11135,chr14,52545756,52545773,17,+,7.75108233362852,0.008446921
11136,chr14,52664185,52664202,17,+,10.6398755227394,0.009113733
11137,chr14,52664185,52664202,17,-,11.9676861650199,0.009113733
11138,chr14,52713337,52713354,17,+,9.68127171122693,0.005304722
11139,chr14,52713337,52713354,17,-,9.11588883498803,0.005304722
11140,chr14,53365732,53365749,17,+,7.32810527216368,0.009543971
11141,chr14,53365732,53365749,17,-,8.04028400935728,0.009543971
11142,chr14,53463657,53463674,17,+,8.66476338480052,0.011453489
11143,chr14,53463657,53463674,17,-,9.19505290485762,0.011453489
11144,chr14,53509464,53509481,17,-,7.35333972900937,0.009152506
11145,chr14,53510006,53510023,17,+,8.36620228991029,0.0085081095
11146,chr14,53510006,53510023,17,-,7.46567183305691,0.0085081095
11147,chr14,53963242,53963259,17,+,7.45916176580841,0.0064471783
11148,chr14,53963242,53963259,17,-,9.12671417524069,0.0064471783
11149,chr14,54251227,54251244,17,+,7.42071035887598,0.0066304966
11150,chr14,54332701,54332718,17,+,8.0856707228858,0.0054710656
11151,chr14,54332701,54332718,17,-,7.71812754306879,0.0054710656
11152,chr14,54333748,54333765,17,+,7.60432327169402,0.008161534
11153,chr14,54333748,54333765,17,-,7.33648083403773,0.008161534
11154,chr14,54654701,54654718,17,+,7.43777046157866,0.0055621625
11155,chr14,54895452,54895469,17,+,7.35725652188599,0.011120004
11156,chr14,54895452,54895469,17,-,9.01654797185755,0.011120004
11157,chr14,55285408,55285425,17,+,8.44780195599822,0.009372145
11158,chr14,55285408,55285425,17,-,9.1708957092781,0.009372145
11159,chr14,55523572,55523589,17,+,9.65598986692059,0.008484982
11160,chr14,55523572,55523589,17,-,9.05077565363575,0.008484982
11161,chr14,55588653,55588670,17,+,9.92737975511235,0.0051055606
11162,chr14,55588653,55588670,17,-,10.2120668336222,0.0051055606
11163,chr14,55699475,55699492,17,+,7.31993399863375,0.00752365
11164,chr14,55915726,55915743,17,+,7.23719229765772,0.006139688
11165,chr14,55915726,55915743,17,-,7.71029491540781,0.006139688
11166,chr14,56133856,56133873,17,+,8.72573048883749,0.004011905
11167,chr14,56133856,56133873,17,-,9.34893839704371,0.004011905
11168,chr14,56148547,56148564,17,+,8.07324941811443,0.012882059
11169,chr14,56148547,56148564,17,-,8.30027623024048,0.012882059
11170,chr14,56221409,56221426,17,+,7.94030537937528,0.006587996
11171,chr14,56221409,56221426,17,-,7.90197246377504,0.006587996
11172,chr14,56333645,56333662,17,+,9.00611792255275,0.004309256
11173,chr14,56333645,56333662,17,-,8.88729115074112,0.004309256
11174,chr14,57010447,57010464,17,-,7.92279657487219,0.0069001773
11175,chr14,57269901,57269918,17,+,7.32125404984925,0.0036519205
11176,chr14,57473890,57473907,17,+,10.0967962656982,0.0099944975
11177,chr14,57473890,57473907,17,-,8.70809619557548,0.0099944975
11178,chr14,57480875,57480892,17,+,7.13342444363101,0.008165967
11179,chr14,57480875,57480892,17,-,7.19490092977555,0.008165967
11180,chr14,57713996,57714013,17,+,7.26513402327825,0.009841243
11181,chr14,57713996,57714013,17,-,7.98526959201187,0.009841243
11182,chr14,57752553,57752570,17,+,8.45893562089733,0.0025424843
11183,chr14,58098818,58098835,17,+,8.11450513383996,0.010040009
11184,chr14,58155277,58155294,17,+,9.79589305596765,0.009962878
11185,chr14,58155277,58155294,17,-,8.09957966166747,0.009962878
11186,chr14,58272643,58272660,17,+,7.23619434444258,0.004730939
11187,chr14,58272643,58272660,17,-,7.50715259419979,0.004730939
11188,chr14,58476505,58476522,17,+,8.33173508581308,0.0058827717
11189,chr14,58476505,58476522,17,-,8.26105505956545,0.0058827717
11190,chr14,59632648,59632665,17,+,8.23567446577355,0.009158751
11191,chr14,59632696,59632713,17,+,7.89411539618762,0.009093663
11192,chr14,59632696,59632713,17,-,9.09391302858797,0.009093663
11193,chr14,59695382,59695399,17,+,10.4079727766211,0.008827466
11194,chr14,59695382,59695399,17,-,10.8181601189181,0.008827466
11195,chr14,59919207,59919224,17,+,7.16969381116995,0.010534897
11196,chr14,59919207,59919224,17,-,7.80399583944749,0.010534897
11197,chr14,60273040,60273057,17,+,7.26117734318283,0.010240858
11198,chr14,60273040,60273057,17,-,7.51307341052335,0.010240858
11199,chr14,60648614,60648631,17,+,11.1623665537418,0.004366898
11200,chr14,60648614,60648631,17,-,11.2853735434218,0.004366898
11201,chr14,61229706,61229723,17,+,8.89871415877515,0.004959005
11202,chr14,61229706,61229723,17,-,10.0085463366187,0.004959005
11203,chr14,61230097,61230114,17,+,8.17996580094162,0.008250203
11204,chr14,61230097,61230114,17,-,9.05102792726852,0.008250203
11205,chr14,61269825,61269842,17,-,7.12935738335368,0.0067521357
11206,chr14,61314537,61314554,17,-,7.46883801718562,0.0038900813
11207,chr14,61421369,61421386,17,+,8.1610674141777,0.008500243
11208,chr14,61421369,61421386,17,-,8.07785239234597,0.008500243
11209,chr14,61470760,61470777,17,-,7.12433561466534,0.0063274177
11210,chr14,61534399,61534416,17,+,9.39839138040125,0.0064904233
11211,chr14,61534399,61534416,17,-,8.95253555829716,0.0064904233
11212,chr14,61545916,61545933,17,+,10.2971522125696,0.008371625
11213,chr14,61545916,61545933,17,-,12.4655082945669,0.008371625
11214,chr14,61639180,61639197,17,+,9.96360951865706,-0.0001196361
11215,chr14,61639180,61639197,17,-,9.71076126980026,-0.0001196361
11216,chr14,61702022,61702039,17,+,9.12563792555935,0.013230167
11217,chr14,61702022,61702039,17,-,10.18661179076,0.013230167
11218,chr14,61911771,61911788,17,+,8.56416591442455,0.0035753236
11219,chr14,61911771,61911788,17,-,9.32718989957031,0.0035753236
11220,chr14,64296734,64296751,17,+,12.1279905518069,0.0074685095
11221,chr14,64296734,64296751,17,-,12.238458822822,0.0074685095
11222,chr14,64696624,64696641,17,+,8.1443297776819,0.0056392667
11223,chr14,64696707,64696724,17,+,7.77689456898121,0.010768481
11224,chr14,64696624,64696641,17,-,9.95365183992909,0.0056392667
11225,chr14,64696707,64696724,17,-,7.15688923977118,0.010768481
11226,chr14,64750133,64750150,17,+,9.64645344829716,0.003331032
11227,chr14,64750133,64750150,17,-,10.477366747466,0.003331032
11228,chr14,64786210,64786227,17,-,7.20792380735283,0.007679194
11229,chr14,64880437,64880454,17,+,8.73208815733994,0.0033922617
11230,chr14,64880437,64880454,17,-,10.5321561085119,0.0033922617
11231,chr14,64958938,64958955,17,+,9.2685421231325,0.0058519766
11232,chr14,64958938,64958955,17,-,7.42968501567684,0.0058519766
11233,chr14,65028670,65028687,17,-,8.04638939900618,0.0058539473
11234,chr14,65079146,65079163,17,+,8.73177334469985,0.007555699
11235,chr14,65079146,65079163,17,-,7.21608533342977,0.007555699
11236,chr14,65118533,65118550,17,+,11.949194051712,0.013767978
11237,chr14,65118533,65118550,17,-,10.7969739775974,0.013767978
11238,chr14,65169126,65169143,17,+,10.9024252234546,0.0069357096
11239,chr14,65169126,65169143,17,-,9.13222954371648,0.0069357096
11240,chr14,65226304,65226321,17,+,8.78853054481914,0.011393381
11241,chr14,65226304,65226321,17,-,7.38296999523056,0.011393381
11242,chr14,65474185,65474202,17,+,7.58627086404034,0.0059521315
11243,chr14,65751335,65751352,17,+,7.36260660562679,0.01009386
11244,chr14,65961168,65961185,17,+,9.46080967422755,0.0033264789
11245,chr14,65961168,65961185,17,-,9.42132372726623,0.0033264789
11246,chr14,65962264,65962281,17,+,11.2473120148813,0.0034050648
11247,chr14,65962264,65962281,17,-,12.2216536429838,0.0034050648
11248,chr14,66401905,66401922,17,+,8.23881024935225,0.009809773
11249,chr14,66884491,66884508,17,+,10.1311415182337,0.008027595
11250,chr14,66884491,66884508,17,-,10.2591256176899,0.008027595
11251,chr14,67490394,67490411,17,+,10.3291940802175,0.0108965365
11252,chr14,67490394,67490411,17,-,9.94316371443849,0.0108965365
11253,chr14,68144416,68144433,17,+,14.5547002812563,0.005963711
11254,chr14,68144416,68144433,17,-,11.9314444250475,0.005963711
11255,chr14,68214627,68214644,17,+,7.80238175424951,0.0072481167
11256,chr14,68214627,68214644,17,-,7.260836822672,0.0072481167
11257,chr14,68360113,68360130,17,+,7.18092425348616,0.009495433
11258,chr14,68380796,68380813,17,+,8.45510294059742,0.007587611
11259,chr14,68570108,68570125,17,+,7.7307671880747,0.005916522
11260,chr14,68570108,68570125,17,-,8.17012325832659,0.005916522
11261,chr14,68725233,68725250,17,-,8.17871149910253,0.006320121
11262,chr14,68854516,68854533,17,+,8.70463646080902,0.009391187
11263,chr14,68884424,68884441,17,-,7.43751348163466,0.006946004
11264,chr14,68908407,68908424,17,+,7.95760186093561,0.0028293554
11265,chr14,68908407,68908424,17,-,8.29850982639039,0.0028293554
11266,chr14,68947900,68947917,17,+,9.75564612842412,0.0025611077
11267,chr14,68947900,68947917,17,-,9.92127037768241,0.0025611077
11268,chr14,68961493,68961510,17,+,7.82402952470108,0.004994558
11269,chr14,68961493,68961510,17,-,8.62551201620859,0.004994558
11270,chr14,69201548,69201565,17,-,7.83601386169482,0.011976474
11271,chr14,69531383,69531400,17,+,7.43924567148818,0.008879863
11272,chr14,69531383,69531400,17,-,8.12235453898997,0.008879863
11273,chr14,69650803,69650820,17,+,8.93808544400462,0.011371046
11274,chr14,69650803,69650820,17,-,9.10368637705479,0.011371046
11275,chr14,69685813,69685830,17,+,12.6682314692396,0.006654621
11276,chr14,69685813,69685830,17,-,11.0587304100937,0.006654621
11277,chr14,69708801,69708818,17,+,8.11615674909361,0.006289168
11278,chr14,69708801,69708818,17,-,7.74360297623321,0.006289168
11279,chr14,69922376,69922393,17,+,7.16969132507174,0.009096194
11280,chr14,70636573,70636590,17,+,7.61190425286867,0.006149673
11281,chr14,70636573,70636590,17,-,7.48158084120166,0.006149673
11282,chr14,70666261,70666278,17,-,8.12831630927368,0.011118629
11283,chr14,70695977,70695994,17,-,7.93411229003886,0.0055378755
11284,chr14,71060362,71060379,17,+,7.46768892231194,0.01163914
11285,chr14,71638633,71638650,17,+,7.51424522596571,0.0050673084
11286,chr14,71638633,71638650,17,-,8.25320822030085,0.0050673084
11287,chr14,71681012,71681029,17,+,8.47547043087724,0.007895608
11288,chr14,71681012,71681029,17,-,8.43913458428083,0.007895608
11289,chr14,71726102,71726119,17,+,8.51978837798296,0.00922326
11290,chr14,71726102,71726119,17,-,9.91544328951143,0.00922326
11291,chr14,71985451,71985468,17,+,7.48200532709151,0.007357086
11292,chr14,71985451,71985468,17,-,7.98198382509417,0.007357086
11293,chr14,73083253,73083270,17,+,7.33790938396367,0.009979388
11294,chr14,73083253,73083270,17,-,7.2871577784231,0.009979388
11295,chr14,73239522,73239539,17,-,7.14179624944662,0.0057087727
11296,chr14,73242244,73242261,17,+,7.56774522740265,0.004619633
11297,chr14,73287094,73287111,17,+,9.72307407309085,0.007028783
11298,chr14,73287094,73287111,17,-,11.0486529467965,0.007028783
11299,chr14,73662740,73662757,17,+,8.10439624872699,0.010813318
11300,chr14,73887168,73887185,17,+,7.60214461438238,0.005242532
11301,chr14,73944593,73944610,17,+,8.64272359133693,0.01024841
11302,chr14,73944593,73944610,17,-,10.2168777837493,0.01024841
11303,chr14,73988249,73988266,17,+,8.5460619261479,0.009318799
11304,chr14,73988249,73988266,17,-,7.50915292613897,0.009318799
11305,chr14,74249926,74249943,17,+,8.8334805378301,0.00701392
11306,chr14,74249926,74249943,17,-,7.47627677414348,0.00701392
11307,chr14,74293806,74293823,17,+,7.71612501475497,0.0074513233
11308,chr14,74293806,74293823,17,-,8.55911512100655,0.0074513233
11309,chr14,74567066,74567083,17,+,8.86153801390248,0.0033461119
11310,chr14,74567066,74567083,17,-,7.89596367639026,0.0033461119
11311,chr14,74975676,74975693,17,+,7.1429599997776,0.004989269
11312,chr14,74976902,74976919,17,+,9.52286841297677,0.0072420603
11313,chr14,74976902,74976919,17,-,10.0496440944463,0.0072420603
11314,chr14,75069383,75069400,17,-,7.48274769181292,0.0045549213
11315,chr14,75204339,75204356,17,+,8.09770124721279,0.007933451
11316,chr14,75204339,75204356,17,-,8.04401147159681,0.007933451
11317,chr14,75341157,75341174,17,+,9.57841891923947,0.010337253
11318,chr14,75341157,75341174,17,-,9.4359730163626,0.010337253
11319,chr14,75533335,75533352,17,+,7.58862304898045,0.006090185
11320,chr14,75536031,75536048,17,+,9.427995885565,0.012638426
11321,chr14,75536031,75536048,17,-,8.55249405954832,0.012638426
11322,chr14,75565563,75565580,17,-,8.43150388696775,0.00444869
11323,chr14,75643403,75643420,17,+,7.36911397314109,0.0056594373
11324,chr14,75833058,75833075,17,+,9.24451901091888,0.0071401126
11325,chr14,75833058,75833075,17,-,9.00181630218645,0.0071401126
11326,chr14,76117950,76117967,17,+,7.34075251512767,0.006010641
11327,chr14,76564412,76564429,17,+,12.7718314274504,0.008556358
11328,chr14,76564412,76564429,17,-,11.0649801578216,0.008556358
11329,chr14,76702239,76702256,17,+,8.12329513224855,0.006514417
11330,chr14,76702239,76702256,17,-,8.36100398145856,0.006514417
11331,chr14,77009261,77009278,17,+,8.89883155637381,0.007269307
11332,chr14,77009261,77009278,17,-,8.65845890206377,0.007269307
11333,chr14,77076442,77076459,17,-,7.21506170985259,0.007844144
11334,chr14,77184914,77184931,17,-,7.62711548116491,0.008944547
11335,chr14,77331495,77331512,17,+,7.43158534944188,0.00491397
11336,chr14,77663436,77663453,17,+,7.46522626275398,0.0029412888
11337,chr14,77817356,77817373,17,+,8.19805299030648,0.013539165
11338,chr14,78285465,78285482,17,+,10.3032971400129,0.008407024
11339,chr14,78285465,78285482,17,-,10.2847863234202,0.008407024
11340,chr14,78310451,78310468,17,-,8.20892415535429,0.00694997
11341,chr14,78586710,78586727,17,+,8.27215948016812,0.010328909
11342,chr14,78586710,78586727,17,-,7.82864913205344,0.010328909
11343,chr14,78768313,78768330,17,+,11.8754812266956,0.009045021
11344,chr14,78768313,78768330,17,-,12.2122945590772,0.009045021
11345,chr14,79045527,79045544,17,-,8.26419456489957,0.0070842
11346,chr14,80117980,80117997,17,+,7.81423174432589,0.009994788
11347,chr14,80117980,80117997,17,-,7.73845125142612,0.009994788
11348,chr14,80382199,80382216,17,+,10.5589700386043,0.0025443488
11349,chr14,80382199,80382216,17,-,9.2234208676704,0.0025443488
11350,chr14,80901270,80901287,17,+,7.49916813844402,0.0064377044
11351,chr14,81322786,81322803,17,+,7.76159093536391,0.008260455
11352,chr14,81322786,81322803,17,-,7.18313482430289,0.008260455
11353,chr14,81366426,81366443,17,-,7.72910777962284,0.008361061
11354,chr14,82387923,82387940,17,+,7.96693168342739,0.0063478127
11355,chr14,82387923,82387940,17,-,7.1803069736683,0.0063478127
11356,chr14,82905802,82905819,17,+,7.15846425568011,0.00856935
11357,chr14,85357278,85357295,17,+,10.873654199678,0.008603176
11358,chr14,85357278,85357295,17,-,9.80321598230997,0.008603176
11359,chr14,85366531,85366548,17,-,7.3359224695486,0.0050927824
11360,chr14,87069664,87069681,17,+,7.67829453079885,0.008677248
11361,chr14,87069664,87069681,17,-,7.47129211817986,0.008677248
11362,chr14,88322078,88322095,17,+,9.25950988447834,0.0078851925
11363,chr14,88322078,88322095,17,-,9.58018654556911,0.0078851925
11364,chr14,88385777,88385794,17,+,8.31566907676574,0.008831437
11365,chr14,88516528,88516545,17,+,8.77329941731144,0.0073218793
11366,chr14,88516528,88516545,17,-,9.52264510897863,0.0073218793
11367,chr14,88584557,88584574,17,+,9.96360951865706,0.0071713217
11368,chr14,88584557,88584574,17,-,9.71076126980026,0.0071713217
11369,chr14,88765457,88765474,17,+,8.0603868658982,0.0042209
11370,chr14,89001277,89001294,17,+,10.5803748901994,0.011434497
11371,chr14,89001277,89001294,17,-,10.3689011244873,0.011434497
11372,chr14,89016097,89016114,17,+,9.45376834208395,0.013830168
11373,chr14,89016097,89016114,17,-,11.2109151863875,0.013830168
11374,chr14,89042226,89042243,17,+,9.36202455963902,0.008403635
11375,chr14,89042226,89042243,17,-,8.9209395350264,0.008403635
11376,chr14,89429894,89429911,17,-,7.13986302956028,0.007622941
11377,chr14,89432388,89432405,17,+,7.46296787300518,0.0053997985
11378,chr14,89432388,89432405,17,-,8.49592057799174,0.0053997985
11379,chr14,89619394,89619411,17,+,7.12331546252038,0.004944562
11380,chr14,89619394,89619411,17,-,7.41853439938676,0.004944562
11381,chr14,90501400,90501417,17,+,9.83110863775041,0.010523889
11382,chr14,90501400,90501417,17,-,10.0738827684458,0.010523889
11383,chr14,90719448,90719465,17,+,7.50252437824686,0.007815924
11384,chr14,91058970,91058987,17,+,8.4006040175915,0.00646543
11385,chr14,91058970,91058987,17,-,7.61196030292962,0.00646543
11386,chr14,91090176,91090193,17,+,8.43583316013693,0.0032494736
11387,chr14,91090176,91090193,17,-,7.21528372901248,0.0032494736
11388,chr14,91155108,91155125,17,+,7.21097594036188,0.000873328
11389,chr14,91158338,91158355,17,+,7.29129507359321,0.0049336115
11390,chr14,91291159,91291176,17,+,8.97421127247374,0.010392617
11391,chr14,91291159,91291176,17,-,10.5259611586335,0.010392617
11392,chr14,91609478,91609495,17,+,10.1685187998313,0.0051416038
11393,chr14,91609478,91609495,17,-,10.1051196088268,0.0051416038
11394,chr14,92296502,92296519,17,+,7.31524005212988,0.0112198135
11395,chr14,92296502,92296519,17,-,7.14943847285732,0.0112198135
11396,chr14,92472355,92472372,17,-,7.17528640242212,0.00707116
11397,chr14,92674051,92674068,17,+,7.41243690471131,0.008042778
11398,chr14,92963856,92963873,17,+,9.67794603128837,0.008114634
11399,chr14,92985408,92985425,17,+,10.7021159101014,0.008750489
11400,chr14,92985408,92985425,17,-,8.29355183132782,0.008750489
11401,chr14,93043582,93043599,17,+,7.12842977803318,0.002899401
11402,chr14,93111857,93111874,17,+,8.38967559713902,0.005981831
11403,chr14,93111857,93111874,17,-,7.57973912517153,0.005981831
11404,chr14,93619121,93619138,17,-,7.31808732832954,0.003076234
11405,chr14,93759833,93759850,17,-,8.13779591575535,0.0032463255
11406,chr14,93783819,93783836,17,+,11.1646064946079,0.010143022
11407,chr14,93783819,93783836,17,-,12.7793733610698,0.010143022
11408,chr14,94376389,94376406,17,+,7.40759061269298,0.0059250165
11409,chr14,94389988,94390005,17,+,8.82205609084949,0.0055203596
11410,chr14,94389988,94390005,17,-,9.54847958804429,0.0055203596
11411,chr14,94839263,94839280,17,-,7.27941408795359,0.011736186
11412,chr14,95051492,95051509,17,+,7.99970656389585,0.006718547
11413,chr14,95051492,95051509,17,-,8.02106109884617,0.006718547
11414,chr14,95292261,95292278,17,+,7.35792311123361,0.0056384746
11415,chr14,95472857,95472874,17,+,7.18178041403063,0.010390244
11416,chr14,95484564,95484581,17,+,8.00300323150031,0.003824722
11417,chr14,95484564,95484581,17,-,7.46696594061556,0.003824722
11418,chr14,95994420,95994437,17,+,7.43890228923533,0.004688574
11419,chr14,96038504,96038521,17,+,7.3679931974759,0.0066098357
11420,chr14,96038806,96038823,17,+,9.2127399553177,0.0064386353
11421,chr14,96038504,96038521,17,-,7.94734920812301,0.0066098357
